t,group,first_shot_rate,immun_gain,immun_loss,rel_inf_prob_mult,pS_mult,hosp_mult,dnh_mult,dh_mult,first_shot_cumu,jnj_first_shot_rate,mrna_first_shot_rate
513,20-39,517.6138288635398,1057.6945442990286,0.0,0.5232078844082945,0.9566667864994114,0.9773519818435679,0.9773519818435679,1.0,830511.768107275,83.93013149266562,433.68369737087414
513,40-64,745.4365413697162,1573.951456811983,0.0,0.4074158112816345,0.9312069319669503,0.9630624162731796,0.9630624162731796,1.0,1161946.5830071268,148.7281972456924,596.7083441240238
513,65+,86.96135295519144,191.41183714112893,0.0,0.1361189669712358,0.6645872045491429,0.7476532852611857,0.7476532852611857,1.0,692533.4475290754,21.999619468245044,64.9617334869464
514,0-19,525.4625346900953,1069.211876536294,0.0,0.890404448956264,0.9933076106040003,0.996631260384721,0.996631260384721,1.0,180902.2386674378,82.52511583467049,442.93741885542477
514,20-39,496.9092757090002,1015.6593273823256,0.0,0.5225094187047779,0.956638536323399,0.9773365476979164,0.9773365476979164,1.0,831008.677382984,80.61620902026334,416.2930666887369
514,40-64,715.6190797149309,1511.0754752124685,0.0,0.40646727529160404,0.9311060794688231,0.9630042580269267,0.9630042580269267,0.9999999999999999,1162662.2020868417,142.79399748449464,572.8250822304362
514,65+,83.4828988369834,183.7553636554839,0.0,0.13581114040988998,0.6638936879462676,0.7468673688603173,0.7468673688603173,1.0,692616.9304279124,21.119634689515124,62.36326414746827
515,0-19,504.4440333024904,1026.7258631114596,0.0,0.8896208546238927,0.993320866250654,0.9966379777289102,0.9966379777289102,1.0,181406.6827007403,79.26957740054058,425.17445590194984
515,20-39,477.0329046806428,975.2813834952261,0.0,0.5218385623219726,0.9566113690115976,0.9773217043023265,0.9773217043023265,1.0,831485.7102876646,77.43132478139432,399.60157989924846
515,40-64,686.994316526333,1450.7079153932955,0.0,0.40555659229726426,0.9310088200956408,0.9629481598803371,0.9629481598803371,0.9999999999999999,1163349.196403368,137.09598483104855,549.8983316952845
515,65+,80.14358288350519,176.40514910926493,0.0,0.13551562691099817,0.6632249478527154,0.7461079734427649,0.7461079734427649,1.0,692697.0740107959,20.274849301934807,59.86873358157038
516,0-19,484.2662719703917,985.9145271121047,0.0,0.888868223557865,0.9933336457068461,0.9966444535922216,0.9966444535922216,1.0,181890.94897271067,76.14057309724603,408.12569887314567
516,20-39,457.95158849341806,936.4966781125877,0.0,0.521194239932914,0.9565852445230371,0.977307429878552,0.977307429878552,1.0,831943.661876158,74.37060816979374,383.5809803236243
516,40-64,659.5145438652846,1392.7489809081742,0.0,0.40468225530282426,0.9309150418858216,0.9628940585307184,0.9628940585307184,1.0,1164008.7109472333,131.62480560498284,527.8897382603018
516,65+,76.93783956816429,169.3489431448936,0.0,0.13523193395206196,0.662580207679256,0.745374380029713,0.745374380029713,1.0,692774.011850364,19.463855329857267,57.473984238307025
517,0-19,464.89562109157623,946.7131618090611,0.0,0.8881453504657599,0.9933459636541577,0.9966506954327552,0.9966506954327552,1.0,182355.84459380223,73.13334535491549,391.76227573666074
517,20-39,439.63352495367917,899.2435114643367,0.0,0.5205754165224048,0.9565601242112902,0.9772937034017977,0.9772937034017977,1.0,832383.2954011117,71.42935876218917,368.20416619149
517,40-64,633.1339621106727,1337.102822221752,0.0,0.4038428170113264,0.9308246351674947,0.9628418918994028,0.9628418918994028,1.0,1164641.8449093439,126.37147277638269,506.76248933428997
517,65+,73.86032598543932,162.57498541909752,0.0,0.1349595887114832,0.6619587070148734,0.7446658761318087,0.7446658761318087,1.0,692847.8721763495,18.685301116663368,55.17502486877595
518,0-19,446.2997962479121,909.0594246790474,0.0,0.8874510752207843,0.993357834547012,0.9966567105921016,0.9966567105921016,0.9999999999999999,182802.14439005015,70.24330130963335,376.0564949382788
518,20-39,422.0481839555323,863.4624500048023,0.0,0.5199810960441213,0.9565359707790626,0.9772805045765621,0.9772805045765621,1.0,832805.3435850672,68.60304166950846,353.44514228602384
518,40-64,607.8086036262471,1283.6773826675121,0.0,0.4030368874849228,0.9307374926069046,0.9627915991655726,0.9627915991655726,0.9999999999999999,1165249.65351297,121.32735190419544,486.48125172205164
518,65+,70.90591294602018,156.0719860023355,0.0,0.13469813728052754,0.6613597019435777,0.7439817567798283,0.7439817567798283,1.0,692918.7780892955,17.937889071996437,52.96802387402374
519,0-19,428.44780439799433,872.893266682444,0.0,0.8867842813526462,0.9933692725910106,0.9966625062844483,0.9966625062844483,1.0,183230.59219444814,67.46600844038949,360.98179595760485
519,20-39,405.166256597312,829.0962576109912,0.0,0.5194103201020739,0.9565127482344884,0.9772678138133655,0.9772678138133655,1.0,833210.5098416645,65.88728287621689,339.2789737210951
519,40-64,583.4962594811984,1232.3842502288662,0.0,0.40226313189463425,0.9306535092471104,0.9627431207942309,0.9627431207942309,1.0,1165833.1497724513,116.48414758774084,467.0121118934576
519,65+,68.06967642818103,149.82910656224226,0.0,0.13444714390681006,0.6607824652936893,0.7433213254565229,0.7433213254565229,1.0,692986.8477657237,17.220373509116996,50.84930291906403
520,0-19,411.3098922220738,838.1568615918113,0.0,0.8861438945673503,0.993380291724915,0.9966680895875283,0.9966680895875283,1.0,183641.90208667022,64.7971901788128,346.512702043261
520,20-39,388.95960633342156,796.0898269251895,0.0,0.5188621666589799,0.9564904218489868,0.9772556122062858,0.9772556122062858,1.0,833599.4694479979,63.27786458747187,325.6817417459497
520,40-64,560.1564091019522,1183.1385149417265,0.0,0.40152026835638,0.9305725825376661,0.9626963985587209,0.9626963985587209,1.0,1166393.3061815533,111.83389041492364,448.3225186870286
520,65+,65.34688937105238,143.83594229975083,0.0,0.13420619026804143,0.6602262868245703,0.7426838949342597,0.7426838949342597,1.0,693052.1946550948,16.53155856875196,48.81533080230042
521,0-19,394.85749653319317,804.7945357246555,0.0,0.8855288812983937,0.9933909056058539,0.996673467435201,0.996673467435201,1.0,184036.7595832034,62.23272151207448,332.6247750211187
521,20-39,373.40122208008415,764.3901111807569,0.0,0.5183357487735347,0.9564689581165577,0.9772438815112401,0.9772438815112401,1.0,833972.870670078,60.770720600977256,312.6305014791069
521,40-64,537.7501527378722,1135.8586317219304,0.0,0.4008070658501479,0.9304946123559446,0.9626513755581707,0.9626513755581707,1.0,1166931.0563342911,107.3689243910244,430.3812283468478
521,65+,62.73301379621023,138.08250460776244,0.0,0.13397487477482334,0.6596904733555957,0.7420687880231325,0.7420687880231325,1.0,693114.9276688909,15.87029622600187,46.86271757020836
522,0-19,379.0631966718656,772.7526983700387,0.0,0.884938247291284,0.9934011275973813,0.9966786466114759,0.9966786466114759,1.0,184415.82277987528,59.768624596560585,319.29457207530504
522,20-39,358.4651731968811,733.946056786124,0.0,0.5178302133680858,0.9564483247144104,0.9772326041249569,0.9772326041249569,1.0,834331.3358432748,58.36193171799687,300.10324147888423
522,40-64,516.2401466283573,1090.4662884259412,0.0,0.40012234221928406,0.9304195010207492,0.9626079962302407,0.9626079962302407,1.0,1167447.2964809195,103.0818948322767,413.15825179608055
522,65+,60.22369324436403,132.55920442345175,0.0,0.13375281190133406,0.6591743488419541,0.7414753382342527,0.7414753382342527,0.9999999999999999,693175.1513621353,15.235484376962347,44.98820886740168
523,0-19,363.900668804989,741.9797731447861,0.0,0.8843710362228213,0.9934109707600601,0.9966836337458109,0.9966836337458109,1.0,184779.72344868028,57.401064397471146,306.49960440751784
523,20-39,344.1265662690057,704.7085368887858,0.0,0.517344740027807,0.9564284904648385,0.9772217630645941,0.9772217630645941,1.0,834675.4624095438,56.04772120580856,288.07884506319715
523,40-64,495.5905407632242,1046.8862789585537,0.0,0.3994649622469634,0.9303471532988234,0.9625662063595284,0.9625662063595284,1.0,1167942.8870216827,98.96573670878001,396.6248040544442
523,65+,57.81474551458831,127.25683624651307,0.0,0.1335396315427845,0.6586772544016517,0.740902890362892,0.740902890362892,1.0,693232.9661076498,14.626065001883546,43.188680512704764
524,0-19,349.3446420527903,712.4261304697461,0.0,0.883826328356188,0.9934204478442714,0.9966884353095378,0.9966884353095378,1.0,185129.06809073305,55.12634436731378,294.2182976854765
524,20-39,330.3615036182464,676.630286096607,0.0,0.5168785398321355,0.9564094252982678,0.9772113419479644,0.9772113419479644,1.0,835005.8239131621,53.824450321998484,276.5370532962479
524,40-64,475.7669191326945,1005.0463812465129,0.0,0.3988338358070015,0.9302774764048455,0.9625259530819749,0.9625259530819749,0.9999999999999999,1168418.6539408155,95.0136634216592,380.7532557110353
524,65+,55.502155694006944,122.16656279665122,0.0,0.13333497839857672,0.6581985482978909,0.7403508009961346,0.7403508009961346,1.0,693288.4682633439,14.041022401808789,41.461133292198156
525,0-19,335.3708563706782,684.04402131832,0.0,0.8833032392325503,0.9934295712849904,0.9966930576132786,0.9966930576132786,1.0,185464.43894710374,52.940902174355415,282.4299541963228
525,20-39,317.1470434735156,649.6658364965634,0.0,0.5164308542189474,0.9563911002174125,0.9772013249743362,0.9772013249743362,1.0,835322.9709566357,51.68861390933216,265.45842956418346
525,40-64,456.73624236738397,964.8772399022721,0.0,0.3982279160862603,0.9302103799954701,0.9624871848856009,0.9624871848856009,0.9999999999999999,1168875.390183183,91.21915599972817,365.5170863676558
525,65+,53.28206946624442,117.27990028478422,0.0,0.13313851138013744,0.6577376058807894,0.7398184389496172,0.7398184389496172,1.0,693341.7503328101,13.47938150573583,39.80268796050859
526,0-19,321.95602211584946,656.7875123573,0.0,0.8828009183995909,0.9934383531982938,0.9966975068052378,0.9966975068052378,1.0,185786.3949692196,50.84130549041538,271.1147166254341
526,20-39,304.4611617345731,623.7714550799681,0.0,0.5160009538817135,0.9563734872624837,0.9771916969057808,0.9771916969057808,1.0,835627.4321183702,49.63683606846325,254.82432566610987
526,40-64,438.4667926726877,926.3122534073718,0.0,0.39764619787598426,0.9301457761579455,0.9624498516078877,0.9624498516078877,1.0,1169313.8569758555,87.57595270129764,350.89083997139005
526,65+,51.15078668759679,112.58870427339102,0.0,0.1329499030424357,0.6572938194921727,0.73930518563783,0.73930518563783,1.0,693392.9011194977,12.940206245506943,38.21058044208985
527,0-19,309.07778123121443,630.6124225728703,0.0,0.8823185481771513,0.9934468053793883,0.9967017888702611,0.9967017888702611,1.0,186095.4727504508,48.824247845876926,260.2535333853375
527,20-39,292.28271526519165,598.9050826570749,0.0,0.5155881376996743,0.9563565594774088,0.9771824430490447,0.9771824430490447,1.0,835919.7148336354,47.66586591446139,244.61684935073026
527,40-64,420.92812096578086,889.2874656500696,0.0,0.3970877159294988,0.9300835793938118,0.962413904430096,0.962413904430096,1.0,1169734.7850968214,84.07803900712474,336.8500819586561
527,65+,49.10475522009193,108.08515610245476,0.0,0.13276883903824194,0.6568665983369976,0.7388104353823743,0.7388104353823743,1.0,693442.0058747178,12.42259799568643,36.6821572244055
528,0-19,296.7146699819659,605.4762614517822,0.0,0.881855342459961,0.9934549393019766,0.9967059096295692,0.9967059096295692,1.0,186392.18742043278,46.886544558487,249.82812542347892
528,20-39,280.5914066545856,575.0262743223151,0.0,0.5151917317009136,0.9563402908770154,0.9771735492379255,0.9771735492379255,1.0,836200.3062402899,45.77257342201028,234.81883323257534
528,40-64,404.09099612714795,853.7414616571509,0.0,0.3965515433837846,0.930023706598158,0.9623792958688111,0.9623792958688111,0.9999999999999999,1170138.8760929485,80.71963799089531,323.37135813625264
528,65+,47.14056501128721,103.76174985835635,0.0,0.132595017594216,0.6564553683247302,0.7383335956624182,0.7383335956624182,1.0,693489.1464397291,11.9256940758587,35.21487093542851
529,0-19,284.8460831826869,581.3381687683748,0.0,0.8814105455572633,0.9934627661187913,0.9967098747410796,0.9967098747410796,1.0,186677.03350361547,45.02512874137028,239.82095444131664
529,20-39,269.3677503884037,552.0961415129909,0.0,0.5148110880580694,0.9563246564151491,0.9771650018161349,0.9771650018161349,1.0,836469.6739906784,43.95394536313597,225.41380502526772
529,40-64,387.92735628206333,819.6152673648259,0.0,0.396036790242527,0.9299660770348838,0.9623459797649753,0.9623459797649753,1.0,1170526.8034492305,77.49520105399165,310.4321552280717
529,65+,45.254942410835156,99.61127986402296,0.0,0.13242814900795097,0.6560595718838158,0.737874087311469,0.737874087311469,1.0,693534.40138214,11.44866631282423,33.806276098010926
530,0-19,273.4522398553818,558.1588560119347,0.0,0.8809834310690045,0.9934702966631489,0.9967136897002442,0.9967136897002442,1.0,186950.48574347084,43.237047394643014,230.21519246073876
530,20-39,258.593040372863,530.0772956891456,0.0,0.5144455841163094,0.956309631953693,0.9771567876206321,0.9771567876206321,0.9999999999999999,836728.2670310512,42.20708134044935,216.38595903241367
530,40-64,372.4102620307822,786.8522532787647,0.0,0.39554260191832413,0.9299106123083919,0.9623139112706651,0.9623139112706651,1.0,1170899.2137112613,74.39939901167509,298.0108630191071
530,65+,43.44474471440083,95.62682866946136,0.0,0.13226795516513667,0.6556786677521842,0.7374313446644316,0.7374313446644316,1.0,693577.8461268544,10.990719660311015,32.45402505408981
531,0-19,262.5141502611673,535.9005494752105,0.0,0.8805733007981422,0.9934775414513914,0.9967173598413309,0.9967173598413309,0.9999999999999999,187212.99989373202,41.51945758413012,220.99469267703716
531,20-39,248.249318757953,508.933793649508,0.0,0.514094621453105,0.956295194232462,0.9771488939654162,0.9771488939654162,1.0,836976.5163498091,40.529189918144766,207.72012883980824
531,40-64,357.51385154955096,755.3980418781267,0.0,0.3950681578318126,0.9298572363321042,0.9622830468338455,0.9622830468338455,0.9999999999999999,1171256.7275628108,71.42711351819526,286.0867380313557
531,65+,41.70695492582399,91.80175552268399,0.0,0.13211416907603485,0.6553121307465315,0.737004815658761,0.737004815658761,1.0,693619.5530817802,10.551090873898374,31.15586405192562
532,0-19,252.01358425071885,514.5269350135106,0.0,0.8801794836985258,0.9934845106860958,0.9967208903390931,0.9967208903390931,1.0,187465.01347798275,39.869622709902615,212.14396154081624
532,20-39,238.31934600763634,488.63108448785175,0.0,0.5137576249692654,0.9562813208399471,0.9771413086257648,0.9771413086257648,1.0,837214.8356958168,38.917584852297296,199.40176115533905
532,40-64,343.213297487571,725.2004186234749,0.0,0.3946126700655563,0.9298058752941764,0.9622533441813242,0.9622533441813242,1.0,1171599.9408602982,68.5734288186984,274.6398686688726
532,65+,40.03867672879261,88.12968530177585,0.0,0.13196653443049722,0.6549594515129545,0.736593961893364,0.736593961893364,1.0,693659.591758509,10.12904723894286,29.90962948984975
533,0-19,241.93304088069362,494.00310447421276,0.0,0.8798013348577317,0.9934912142599437,0.9967242862107721,0.9967242862107721,1.0,187706.94651886343,38.28490886664895,203.64813201404468
533,20-39,228.78657216732836,469.1359581852537,0.0,0.513434042010627,0.9562679901848883,0.9771340198229075,0.9771340198229075,0.9999999999999999,837443.6222679841,37.36968142146952,191.41689074585884
533,40-64,329.48476558807306,696.209246432993,0.0,0.3941753820706092,0.9297564576207535,0.962224762300119,0.962224762300119,1.0,1171929.4256258863,65.83362381617735,263.6511417718957
533,65+,38.437129659638686,84.60449788970628,0.0,0.13182480517078107,0.6546201362613164,0.7361982586487286,0.7361982586487286,1.0,693698.0288881687,9.723885349384545,28.71324431025414
534,0-19,232.25571924546148,474.29550378854935,0.0,0.8794382345141659,0.9934976617601601,0.9967275523183821,0.9967275523183821,1.0,187939.2022381089,36.762781297301444,195.49293794816003
534,20-39,219.63510928063806,450.41649582652633,0.0,0.513123341519753,0.9562551814686557,0.9771270162091257,0.9771270162091257,0.9999999999999999,837663.2573772647,35.88299285808898,183.75211642254908
534,40-64,316.3053749645494,668.3763834962449,0.0,0.3937555674237481,0.9297089139370913,0.9621972614174241,0.9621972614174241,1.0,1172245.731000851,63.20316444206742,253.10221052248198
534,65+,36.89964447325087,81.22031797411655,0.0,0.1316887450814535,0.6542937064855754,0.7358171948716075,0.7358171948716075,1.0,693734.928532642,9.334929935408582,27.564714537842292
535,0-19,222.9654904756453,455.37188271093265,0.0,0.8790895871077044,0.9935038624734307,0.9967306933712383,0.9967306933712383,1.0,188162.16772858455,35.30080094081222,187.6646895348331
535,20-39,210.8497049094144,432.4420214230072,0.0,0.5128250132169528,0.9562428746584197,0.977120286853269,0.977120286853269,0.9999999999999999,837874.107082174,34.455126880640364,176.39457802877405
535,40-64,303.653159965967,641.6556042991213,0.0,0.39335252863343595,0.9296631770268431,0.9621708029793643,0.9621708029793643,1.0,1172549.384160817,60.6776963194593,242.9754636465077
535,65+,35.42365869432234,77.97150525515215,0.0,0.1315581273956991,0.6539796986721227,0.7354502731273949,0.7354502731273949,1.0,693770.3521913363,8.961532737992627,26.462125956329714
536,0-19,214.04687085661863,437.2012461856072,0.0,0.8787548203630942,0.9935098253912273,0.9967337139286887,0.9967337139286887,1.0,188376.21459944115,33.896621074485665,180.15024978213296
536,20-39,202.41571671303973,415.18305531906157,0.0,0.5125385668099096,0.9562310504610931,0.9771138212266786,0.9771138212266786,1.0,838076.5227988871,33.08378232634641,169.33193438669332
536,40-64,291.50703356732606,616.002523738103,0.0,0.39296559599264635,0.9296191817897885,0.9621453496287008,0.9621453496287008,1.0,1172840.8911943843,58.25303770822097,233.2539958591051
536,65+,34.006712346547374,74.85264504494793,0.0,0.13143273441737482,0.6536776639980414,0.7350970095231859,0.7350970095231859,1.0,693804.3589036829,8.60307142847239,25.403640918074984
537,0-19,205.48499602235597,419.75380731597505,0.0,0.8784333844053178,0.9935155592154704,0.9967366184030122,0.9967366184030122,0.9999999999999999,188581.69959546352,32.54798405091742,172.93701197143855
537,20-39,194.31908804451496,398.61126915560664,0.0,0.5122635312311781,0.956219690298028,0.9771076091895123,0.9771076091895123,0.9999999999999999,838270.8418869316,31.766745883657222,162.55234216085773
537,40-64,279.8467522246308,591.3745242061974,0.0,0.3925941264767543,0.9295768651982647,0.9621208651816464,0.9621208651816464,1.0,1173120.737946609,55.92517272170494,223.92157950292585
537,65+,32.64644385268463,71.85853924314895,0.0,0.13131235715818354,0.6533871680210365,0.7347569336043314,0.7347569336043314,1.0,693837.0053475356,8.258948571333292,24.387495281351335
538,0-19,197.26559618146075,403.0009419082676,0.0,0.878124750906094,0.9935210723644691,0.996739411062459,0.996739411062459,1.0,188778.965191645,31.252718129190725,166.01287805227003
538,20-39,186.546324522737,382.69944236082546,0.0,0.5119994539028047,0.9562087762804526,0.9771016409774596,0.9771016409774596,1.0,838457.3882114543,30.50188892361666,156.04443559912033
538,40-64,268.652882135641,567.7306855371405,0.0,0.392237502684753,0.929536166252531,0.9620973146039344,0.9620973146039344,1.0,1173389.3908287447,53.69024480502185,214.96263733061915
538,65+,31.340586098576978,68.98419767342415,0.0,0.13119679498936,0.6531077903626559,0.7344295882271419,0.7344295882271419,1.0,693868.3459336342,7.928590628479924,23.411995470097054
539,0-19,189.37497233420072,386.9151445583358,0.0,0.8778284122606799,0.993526372979086,0.9967420960343998,0.9967420960343998,0.9999999999999999,188968.34016397918,30.008734399727473,159.36623793447325
539,20-39,179.0844715418275,367.42142013566945,0.0,0.5117459000273124,0.9561982911856295,0.9770959071888432,0.9770959071888432,1.0,838636.4726829961,29.287164428907545,149.79730711291995
539,40-64,257.9067668502121,545.0317176984968,0.0,0.3918951318221328,0.9294970259352927,0.9620746639862755,0.9620746639862755,1.0,1173647.297595595,51.544550465210705,206.36221638500137
539,65+,30.0869626546326,66.22482976648547,0.0,0.1310858553072891,0.6528391243862812,0.7341145294102307,0.7341145294102307,1.0,693898.4328962888,7.611447003340402,22.4755156512922
540,0-19,181.7999734408345,371.46998624808066,0.0,0.877543880794128,0.9935314689290777,0.9967446773085634,0.9967446773085634,1.0,189150.14013742,28.814023801890926,152.98594963894357
540,20-39,171.9210926801561,352.75207289982217,0.0,0.5115024519042867,0.956188218433725,0.9770903987720951,0.9770903987720951,0.9999999999999999,838808.3937756763,28.120604019198254,143.80048866095785
540,40-64,247.59049617620235,523.2398961282048,0.0,0.39156644472380636,0.9294593871655781,0.962052880519321,0.962052880519321,1.0,1173894.8880917712,49.484533243947,198.10596293225535
540,65+,28.88348414844836,63.575836575827324,0.0,0.13097935321250131,0.6525807768712566,0.7338113261668421,0.7338113261668421,1.0,693927.3163804372,7.306989123207018,21.576495025241343
541,0-19,174.52797450320213,356.6400734161829,0.0,0.8772706879961478,0.9935363678195698,0.9967471587403413,0.9967471587403413,1.0,189324.6681119232,27.666654233249574,146.86132026995256
541,20-39,165.0442489729503,338.6672571622779,0.0,0.5112687082718056,0.9561785420653695,0.9770851070136048,0.9770851070136048,1.0,838973.4380246492,27.000315071223667,138.04393390172663
541,40-64,237.68687632915453,502.31899961295426,0.0,0.39125089491553633,0.9294231947521563,0.9620319324682531,0.9620319324682531,0.9999999999999999,1174132.5749681003,47.506777923755635,190.1800984053989
541,65+,27.72814478251155,61.03280311279321,0.0,0.13087711120150505,0.6523323676843777,0.7335195603203332,0.7335195603203332,1.0,693955.0445252197,7.014709558279037,20.713435224232512
542,0-19,167.54685552307274,342.4010084665165,0.0,0.8770083837837246,0.9935410769976267,0.9967495440541364,0.9967495440541364,0.9999999999999999,189492.21496744629,26.564767749197927,140.9820877738748
542,20-39,158.44247901403287,325.1437777796399,0.0,0.5110442836719504,0.9561692467198976,0.9770800235259279,0.9770800235259279,1.0,839131.8805036632,25.924477931899673,132.5180010821332
542,40-64,228.17940127599127,482.2342506105094,0.0,0.39094795771236934,0.9293883953466598,0.962011789147097,0.962011789147097,1.0,1174360.7543693762,45.60800495899662,182.57139631699465
542,65+,26.6190189912125,58.59149098828044,0.0,0.13077895887094843,0.6520935294498943,0.7332388263048712,0.7332388263048712,1.0,693981.663544211,6.734121175948246,19.884897815264253
543,0-19,160.8449813021516,328.72935167665963,0.0,0.8767565357906504,0.9935456035588854,0.9967518368467461,0.9967518368467461,1.0,189653.05994874844,25.506577851489965,135.33840345066164
543,20-39,152.10477985347006,312.1593515645215,0.0,0.5108288078396526,0.9561603176142537,0.9770751402363508,0.9770751402363508,1.0,839283.9852835167,24.891343222648175,127.21343663082189
543,40-64,219.0522252249541,462.95225792165456,0.0,0.3906571293526429,0.9293549373965684,0.9619924208928552,0.9619924208928552,1.0,1174579.8065946011,43.78506512319041,175.2671601017637
543,65+,25.554258231562528,56.24783134874893,0.0,0.13068473263361424,0.6518639072190346,0.7329687309532331,0.7329687309532331,1.0,694007.2178024425,6.464756328909914,19.089501902652614
544,0-19,154.4111820500625,315.6025844682822,0.0,0.8765147286831311,0.9935499543542217,0.9967540405907569,0.9967540405907569,1.0,189807.4711307985,24.4903668640859,129.9208151859766
544,20-39,146.02058865933304,299.6925722059709,0.0,0.5106219251141275,0.9561517405225457,0.9770704493758017,0.9770704493758017,0.9999999999999999,839430.005872176,23.89922923301765,122.1213594263154
544,40-64,210.29013621595664,444.44096162089977,0.0,0.3903779261661804,0.9293227710981878,0.9619737990395455,0.9619737990395455,1.0,1174790.096730817,42.03493436454778,168.25520185140886
544,65+,24.5320879023011,53.99791809479801,0.0,0.13059427544577337,0.6516431581399829,0.732708893273468,0.732708893273468,1.0,694031.7498903448,6.206166075753799,18.3259218265473
545,0-19,148.23473476806112,302.99907400080605,0.0,0.8762825635006399,0.9935541359964245,0.9967561586379432,0.9967561586379432,1.0,189955.70586556656,23.51448339463286,124.72025137342825
545,20-39,140.1797651129591,287.7228764636858,0.0,0.5104232938721706,0.956143501756236,0.9770659434681045,0.9770659434681045,1.0,839570.185637289,22.9465194016002,117.2332457113589
545,40-64,201.87853076731653,426.6695801584914,0.0,0.3901098837753452,0.929291848349752,0.9619558958922257,0.9619558958922257,1.0,1174991.9752615844,40.354708861847485,161.52382190546905
545,65+,23.550804386208597,51.83800137100569,0.0,0.13050743654544616,0.6514309511291563,0.7324589442160734,0.7324589442160734,1.0,694055.3006947311,5.957919432723543,17.592884953485054
546,0-19,142.30534537733865,290.8980390496672,0.0,0.8760596570212071,0.9935581548668536,0.9967581942226574,0.9967581942226574,1.0,190098.0112109439,22.577339879773263,119.72800549756539
546,20-39,134.57257450844145,276.2305115977072,0.0,0.5102325859825898,0.9561355881449524,0.977061615319564,0.977061615319564,1.0,839704.7582117975,22.03165988220053,112.54091462624092
546,40-64,193.8033895366268,409.6085595495034,0.0,0.389852556327672,0.9292621227047606,0.9619386847010691,0.9619386847010691,1.0,1175185.778651121,38.7416002730813,155.0617892635455
546,65+,22.60877221075816,49.76448131616635,0.0,0.13042407120113209,0.6512269665445202,0.732218526433183,0.732218526433183,1.0,694077.9094669418,5.719602655414064,16.889169555344097
547,0-19,136.6131315622456,279.27951713049947,0.0,0.8758456411503401,0.9935620171220624,0.9967601504651992,0.9967601504651992,1.0,190234.62434250614,21.677410212439554,114.93572134980604
547,20-39,129.1896715281032,265.19650399565796,0.0,0.5100494862810746,0.9561279870179087,0.9770574580088778,0.9770574580088778,0.9999999999999999,839833.9478833255,21.1531571931514,108.03651433495179
547,40-64,186.0512539551596,393.2295245688955,0.0,0.38960551575884506,0.9292335493256509,0.9619221396355606,0.9619221396355606,1.0,1175371.8299050762,37.1929311695535,148.8583227856061
547,65+,21.704421322327107,47.77390206351839,0.0,0.1303440404705904,0.6510308958616262,0.7319872940311685,0.7319872940311685,1.0,694099.6138882642,5.490818549197343,16.213602773129765
548,0-19,131.14860629975783,268.1243328308068,0.0,0.8756401623327891,0.9935657287003675,0.9967620303751575,0.9967620303751575,1.0,190365.7729488059,20.813227449213173,110.33537885054466
548,20-39,124.02208466698039,254.60262895972016,0.0,0.5098736920648054,0.9561206861859166,0.9770534648773663,0.9770534648773663,1.0,839957.9699679925,20.30957594765505,103.71250871932534
548,40-64,178.60920379695517,377.5052318745253,0.0,0.389368351084835,0.9292060849378978,0.9619062357588664,0.9619062357588664,1.0,1175550.4391088733,35.706130648394264,142.9030731485609
548,65+,20.836244469433893,45.86294598097561,0.0,0.13026721096927057,0.6508424413529648,0.7317649123179413,0.7317649123179413,1.0,694120.4501327336,5.271185807229415,15.565058662204478
549,0-19,125.90266204776435,257.4140673111622,0.0,0.8754428809863897,0.9935692953283497,0.9967638368547183,0.9967638368547183,1.0,190491.67561085368,19.98338159578725,105.9192804519771
549,20-39,119.06120128029988,244.4313816160945,0.0,0.5097049126061328,0.9561136739239762,0.977049629519516,0.977049629519516,1.0,840077.0311692728,19.49953666299416,99.56166461730572
549,40-64,171.46483564507298,362.40952498301584,0.0,0.3891406677220575,0.9291796877846192,0.9618909490024298,0.9618909490024298,1.0,1175721.9039445184,34.27873011667134,137.18610552840164
549,65+,20.002794690658504,44.02842814173785,0.0,0.13019345464800353,0.6506613157711647,0.7315510575461224,0.7315510575461224,1.0,694140.4529274242,5.060338374940727,14.942456315717777
550,0-19,120.86655556585583,247.1310289382184,0.0,0.8752534709572278,0.9935727225272742,0.9967655727019271,0.9967655727019271,0.9999999999999999,190612.54216641953,19.186517468564944,101.68003809729089
550,20-39,114.29875322908674,234.6659489103034,0.0,0.5095428686846631,0.9561069389544343,0.9770459457738243,0.9770459457738243,1.0,840191.3299225019,18.721713646471926,95.57703958261482
550,40-64,164.60624221926582,347.9172910261543,0.0,0.3889220868344546,0.9291543175817596,0.9618762561408394,0.9618762561408394,1.0,1175886.5101867376,32.90835924056637,131.69788297869945
550,65+,19.20268290303204,42.26729101606703,0.0,0.13012264857958705,0.6504872420365109,0.7313454166531742,0.7313454166531742,1.0,694159.6556103273,4.857924839943053,14.344758063088989
551,0-19,116.03189334322042,237.25822501269607,0.0,0.8750716189953935,0.9935760156194177,0.9967672406139063,0.9967672406139063,1.0,190728.57405976276,18.42133263036112,97.6105607128593
551,20-39,109.7268030999212,225.29018265219162,0.0,0.5093872921371094,0.9561004704306911,0.9770424077139437,0.9770424077139437,1.0,840301.0567256019,17.974832955907004,91.7519701440142
551,40-64,158.0219925304973,334.00441921833334,0.0,0.38871224470644367,0.9291299354739141,0.9618621347670077,0.9618621347670077,1.0,1176044.532179268,31.592742053280745,126.42925047721656
